"","location_name","location_id","sex_id","age_group_id","year_start","year_end","sim_cause","proportion"
"5825","Georgia",533,1,31,1990,2022,"ihd",0.528313168082269
"5826","Hawaii",534,1,31,1990,2022,"ihd",0.562167134587644
"5827","Idaho",535,1,31,1990,2022,"ihd",0.618021766809903
"5828","Illinois",536,1,31,1990,2022,"ihd",0.6165970722716
"5829","Indiana",537,1,31,1990,2022,"ihd",0.622739807985457
"5830","Iowa",538,1,31,1990,2022,"ihd",0.6592595269291
"5831","Kansas",539,1,31,1990,2022,"ihd",0.645251728740173
"5832","Kentucky",540,1,31,1990,2022,"ihd",0.6118843501373
"5833","Louisiana",541,1,31,1990,2022,"ihd",0.555717607294337
"5834","Maine",542,1,31,1990,2022,"ihd",0.630757869717468
"5835","Maryland",543,1,31,1990,2022,"ihd",0.583235018943446
"5836","Massachusetts",544,1,31,1990,2022,"ihd",0.626417967536017
"5837","Michigan",545,1,31,1990,2022,"ihd",0.630339065165517
"5838","Minnesota",546,1,31,1990,2022,"ihd",0.604958064951437
"5839","Mississippi",547,1,31,1990,2022,"ihd",0.539371566509961
"5840","Missouri",548,1,31,1990,2022,"ihd",0.64130870220793
"5841","Montana",549,1,31,1990,2022,"ihd",0.616643205375018
"5842","Nebraska",550,1,31,1990,2022,"ihd",0.624943143347213
"5843","Nevada",551,1,31,1990,2022,"ihd",0.558232223219361
"5844","New Hampshire",552,1,31,1990,2022,"ihd",0.639491601001274
"5845","New Jersey",553,1,31,1990,2022,"ihd",0.655233437009385
"5846","New Mexico",554,1,31,1990,2022,"ihd",0.631375145463847
"5847","New York",555,1,31,1990,2022,"ihd",0.684126968653168
"5848","North Carolina",556,1,31,1990,2022,"ihd",0.598612919910423
"5849","North Dakota",557,1,31,1990,2022,"ihd",0.662439756286438
"5850","Ohio",558,1,31,1990,2022,"ihd",0.620367974619001
"5851","Oklahoma",559,1,31,1990,2022,"ihd",0.596750611150189
"5852","Oregon",560,1,31,1990,2022,"ihd",0.613891514000172
"5853","Pennsylvania",561,1,31,1990,2022,"ihd",0.633531639541393
"5854","Rhode Island",562,1,31,1990,2022,"ihd",0.701378595367883
"5855","South Carolina",563,1,31,1990,2022,"ihd",0.578606256236721
"5856","South Dakota",564,1,31,1990,2022,"ihd",0.685205813789973
"5857","Tennessee",565,1,31,1990,2022,"ihd",0.626174443196589
"5858","Texas",566,1,31,1990,2022,"ihd",0.619017888078407
"5859","Utah",567,1,31,1990,2022,"ihd",0.604828901154558
"5860","Vermont",568,1,31,1990,2022,"ihd",0.642467019541772
"5861","Virginia",569,1,31,1990,2022,"ihd",0.591096794250904
"5862","Washington",570,1,31,1990,2022,"ihd",0.592720125979862
"5863","West Virginia",571,1,31,1990,2022,"ihd",0.659169448709651
"5864","Wisconsin",572,1,31,1990,2022,"ihd",0.617323366592182
"5865","Wyoming",573,1,31,1990,2022,"ihd",0.622553360327324
"5866","Alabama",523,1,32,1990,2022,"ihd",0.601060584346668
"5867","Alaska",524,1,32,1990,2022,"ihd",0.581745258292402
"5868","Arizona",525,1,32,1990,2022,"ihd",0.604486910063138
"5869","Arkansas",526,1,32,1990,2022,"ihd",0.630416610831989
"5870","California",527,1,32,1990,2022,"ihd",0.606916704216183
"5871","Colorado",528,1,32,1990,2022,"ihd",0.589359043575025
"5872","Connecticut",529,1,32,1990,2022,"ihd",0.639228443070441
"5873","Delaware",530,1,32,1990,2022,"ihd",0.622599463127789
"5874","District of Columbia",531,1,32,1990,2022,"ihd",0.518576610371082
"5875","Florida",532,1,32,1990,2022,"ihd",0.618481107775597
"5876","Georgia",533,1,32,1990,2022,"ihd",0.535682005530787
"5877","Hawaii",534,1,32,1990,2022,"ihd",0.567285808206478
"5878","Idaho",535,1,32,1990,2022,"ihd",0.633128454860844
"5879","Illinois",536,1,32,1990,2022,"ihd",0.610836228987488
"5880","Indiana",537,1,32,1990,2022,"ihd",0.630670913377091
"5881","Iowa",538,1,32,1990,2022,"ihd",0.666321999498553
"5882","Kansas",539,1,32,1990,2022,"ihd",0.649171682827537
"5883","Kentucky",540,1,32,1990,2022,"ihd",0.612931875692026
"5884","Louisiana",541,1,32,1990,2022,"ihd",0.56235602667024
"5885","Maine",542,1,32,1990,2022,"ihd",0.638106493526516
"5886","Maryland",543,1,32,1990,2022,"ihd",0.587199364357419
"5887","Massachusetts",544,1,32,1990,2022,"ihd",0.620553182651885
"5888","Michigan",545,1,32,1990,2022,"ihd",0.626312281876076
"5889","Minnesota",546,1,32,1990,2022,"ihd",0.607751872919618
"5890","Mississippi",547,1,32,1990,2022,"ihd",0.538813151490632
"5891","Missouri",548,1,32,1990,2022,"ihd",0.65347240039003
"5892","Montana",549,1,32,1990,2022,"ihd",0.611412752216437
"5893","Nebraska",550,1,32,1990,2022,"ihd",0.640530160706625
"5894","Nevada",551,1,32,1990,2022,"ihd",0.568863754229154
"5895","New Hampshire",552,1,32,1990,2022,"ihd",0.65094552191039
"5896","New Jersey",553,1,32,1990,2022,"ihd",0.654427711207092
"5897","New Mexico",554,1,32,1990,2022,"ihd",0.646826802423367
"5898","New York",555,1,32,1990,2022,"ihd",0.694224261147705
"5899","North Carolina",556,1,32,1990,2022,"ihd",0.599712367153583
"5900","North Dakota",557,1,32,1990,2022,"ihd",0.67070510817396
"5901","Ohio",558,1,32,1990,2022,"ihd",0.616816934567801
"5902","Oklahoma",559,1,32,1990,2022,"ihd",0.608501045796298
"5903","Oregon",560,1,32,1990,2022,"ihd",0.615417609709435
"5904","Pennsylvania",561,1,32,1990,2022,"ihd",0.638677393462507
"5905","Rhode Island",562,1,32,1990,2022,"ihd",0.710945873136001
"5906","South Carolina",563,1,32,1990,2022,"ihd",0.571988132895085
"5907","South Dakota",564,1,32,1990,2022,"ihd",0.690184909616688
"5908","Tennessee",565,1,32,1990,2022,"ihd",0.630607958742443
"5909","Texas",566,1,32,1990,2022,"ihd",0.613094937542698
"5910","Utah",567,1,32,1990,2022,"ihd",0.616546833710618
"5911","Vermont",568,1,32,1990,2022,"ihd",0.636169309432784
"5912","Virginia",569,1,32,1990,2022,"ihd",0.593616474743217
"5913","Washington",570,1,32,1990,2022,"ihd",0.597695938511336
"5914","West Virginia",571,1,32,1990,2022,"ihd",0.665744287166763
"5915","Wisconsin",572,1,32,1990,2022,"ihd",0.615290987905366
"5916","Wyoming",573,1,32,1990,2022,"ihd",0.630739021684153
"5917","Alabama",523,1,34,1990,2022,"ihd",0
"5918","Alaska",524,1,34,1990,2022,"ihd",0
"5919","Arizona",525,1,34,1990,2022,"ihd",0
"5920","Arkansas",526,1,34,1990,2022,"ihd",0
"5921","California",527,1,34,1990,2022,"ihd",0
"5922","Colorado",528,1,34,1990,2022,"ihd",0
"5923","Connecticut",529,1,34,1990,2022,"ihd",0
"5924","Delaware",530,1,34,1990,2022,"ihd",0
"5925","District of Columbia",531,1,34,1990,2022,"ihd",0
"5926","Florida",532,1,34,1990,2022,"ihd",0
"5927","Georgia",533,1,34,1990,2022,"ihd",0
"5928","Hawaii",534,1,34,1990,2022,"ihd",0
"5929","Idaho",535,1,34,1990,2022,"ihd",0
"5930","Illinois",536,1,34,1990,2022,"ihd",0
"5931","Indiana",537,1,34,1990,2022,"ihd",0
"5932","Iowa",538,1,34,1990,2022,"ihd",0
"5933","Kansas",539,1,34,1990,2022,"ihd",0
"5934","Kentucky",540,1,34,1990,2022,"ihd",0
"5935","Louisiana",541,1,34,1990,2022,"ihd",0
"5936","Maine",542,1,34,1990,2022,"ihd",0
"5937","Maryland",543,1,34,1990,2022,"ihd",0
"5938","Massachusetts",544,1,34,1990,2022,"ihd",0
"5939","Michigan",545,1,34,1990,2022,"ihd",0
"5940","Minnesota",546,1,34,1990,2022,"ihd",0
"5941","Mississippi",547,1,34,1990,2022,"ihd",0
"5942","Missouri",548,1,34,1990,2022,"ihd",0
"5943","Montana",549,1,34,1990,2022,"ihd",0
"5944","Nebraska",550,1,34,1990,2022,"ihd",0
"5945","Nevada",551,1,34,1990,2022,"ihd",0
"5946","New Hampshire",552,1,34,1990,2022,"ihd",0
"5947","New Jersey",553,1,34,1990,2022,"ihd",0
"5948","New Mexico",554,1,34,1990,2022,"ihd",0
"5949","New York",555,1,34,1990,2022,"ihd",0
"5950","North Carolina",556,1,34,1990,2022,"ihd",0
"5951","North Dakota",557,1,34,1990,2022,"ihd",0
"5952","Ohio",558,1,34,1990,2022,"ihd",0
"5953","Oklahoma",559,1,34,1990,2022,"ihd",0
"5954","Oregon",560,1,34,1990,2022,"ihd",0
"5955","Pennsylvania",561,1,34,1990,2022,"ihd",0
"5956","Rhode Island",562,1,34,1990,2022,"ihd",0
"5957","South Carolina",563,1,34,1990,2022,"ihd",0
"5958","South Dakota",564,1,34,1990,2022,"ihd",0
"5959","Tennessee",565,1,34,1990,2022,"ihd",0
"5960","Texas",566,1,34,1990,2022,"ihd",0
"5961","Utah",567,1,34,1990,2022,"ihd",0
"5962","Vermont",568,1,34,1990,2022,"ihd",0
"5963","Virginia",569,1,34,1990,2022,"ihd",0
"5964","Washington",570,1,34,1990,2022,"ihd",0
"5965","West Virginia",571,1,34,1990,2022,"ihd",0
"5966","Wisconsin",572,1,34,1990,2022,"ihd",0
"5967","Wyoming",573,1,34,1990,2022,"ihd",0
"5968","Alabama",523,1,235,1990,2022,"ihd",0.612526409793878
"5969","Alaska",524,1,235,1990,2022,"ihd",0.580719169640155
"5970","Arizona",525,1,235,1990,2022,"ihd",0.601817981426768
"5971","Arkansas",526,1,235,1990,2022,"ihd",0.637656425346291
"5972","California",527,1,235,1990,2022,"ihd",0.611115361102504
"5973","Colorado",528,1,235,1990,2022,"ihd",0.608372972753064
"5974","Connecticut",529,1,235,1990,2022,"ihd",0.656986316717779
"5975","Delaware",530,1,235,1990,2022,"ihd",0.650547113843359
"5976","District of Columbia",531,1,235,1990,2022,"ihd",0.550723243801273
"5977","Florida",532,1,235,1990,2022,"ihd",0.647668817092323
"5978","Georgia",533,1,235,1990,2022,"ihd",0.552281999821546
"5979","Hawaii",534,1,235,1990,2022,"ihd",0.568575948681752
"5980","Idaho",535,1,235,1990,2022,"ihd",0.642266465282003
"5981","Illinois",536,1,235,1990,2022,"ihd",0.630659057809206
"5982","Indiana",537,1,235,1990,2022,"ihd",0.645695723302187
"5983","Iowa",538,1,235,1990,2022,"ihd",0.684834156626686
"5984","Kansas",539,1,235,1990,2022,"ihd",0.676335067045484
"5985","Kentucky",540,1,235,1990,2022,"ihd",0.645773218639279
"5986","Louisiana",541,1,235,1990,2022,"ihd",0.567687838561361
"5987","Maine",542,1,235,1990,2022,"ihd",0.642708727905984
"5988","Maryland",543,1,235,1990,2022,"ihd",0.603127932849884
"5989","Massachusetts",544,1,235,1990,2022,"ihd",0.640507379531239
"5990","Michigan",545,1,235,1990,2022,"ihd",0.653557163810223
"5991","Minnesota",546,1,235,1990,2022,"ihd",0.621305153251573
"5992","Mississippi",547,1,235,1990,2022,"ihd",0.561705449191748
"5993","Missouri",548,1,235,1990,2022,"ihd",0.681592378901886
"5994","Montana",549,1,235,1990,2022,"ihd",0.645295812013469
"5995","Nebraska",550,1,235,1990,2022,"ihd",0.657799727072657
"5996","Nevada",551,1,235,1990,2022,"ihd",0.544845523004811
"5997","New Hampshire",552,1,235,1990,2022,"ihd",0.643410572276086
"5998","New Jersey",553,1,235,1990,2022,"ihd",0.670367131680603
"5999","New Mexico",554,1,235,1990,2022,"ihd",0.635981533445942
"6000","New York",555,1,235,1990,2022,"ihd",0.702490653291814
"6001","North Carolina",556,1,235,1990,2022,"ihd",0.603328269222951
"6002","North Dakota",557,1,235,1990,2022,"ihd",0.690762554900362
"6003","Ohio",558,1,235,1990,2022,"ihd",0.632641941238424
"6004","Oklahoma",559,1,235,1990,2022,"ihd",0.616661078501644
"6005","Oregon",560,1,235,1990,2022,"ihd",0.621770697496641
"6006","Pennsylvania",561,1,235,1990,2022,"ihd",0.656217883812638
"6007","Rhode Island",562,1,235,1990,2022,"ihd",0.73026022472597
"6008","South Carolina",563,1,235,1990,2022,"ihd",0.577053673365962
"6009","South Dakota",564,1,235,1990,2022,"ihd",0.708688749670593
"6010","Tennessee",565,1,235,1990,2022,"ihd",0.630304658187819
"6011","Texas",566,1,235,1990,2022,"ihd",0.620877841583323
"6012","Utah",567,1,235,1990,2022,"ihd",0.622952589504461
"6013","Vermont",568,1,235,1990,2022,"ihd",0.625003200453649
"6014","Virginia",569,1,235,1990,2022,"ihd",0.608184860096288
"6015","Washington",570,1,235,1990,2022,"ihd",0.594512201582873
"6016","West Virginia",571,1,235,1990,2022,"ihd",0.669168689144151
"6017","Wisconsin",572,1,235,1990,2022,"ihd",0.625446814468577
"6018","Wyoming",573,1,235,1990,2022,"ihd",0.618285644338976
"6019","Alabama",523,1,238,1990,2022,"ihd",0
"6020","Alaska",524,1,238,1990,2022,"ihd",0
"6021","Arizona",525,1,238,1990,2022,"ihd",0
"6022","Arkansas",526,1,238,1990,2022,"ihd",0
"6023","California",527,1,238,1990,2022,"ihd",0
"6024","Colorado",528,1,238,1990,2022,"ihd",0
"6025","Connecticut",529,1,238,1990,2022,"ihd",0
"6026","Delaware",530,1,238,1990,2022,"ihd",0
"6027","District of Columbia",531,1,238,1990,2022,"ihd",0
"6028","Florida",532,1,238,1990,2022,"ihd",0
"6029","Georgia",533,1,238,1990,2022,"ihd",0
"6030","Hawaii",534,1,238,1990,2022,"ihd",0
"6031","Idaho",535,1,238,1990,2022,"ihd",0
"6032","Illinois",536,1,238,1990,2022,"ihd",0
"6033","Indiana",537,1,238,1990,2022,"ihd",0
"6034","Iowa",538,1,238,1990,2022,"ihd",0
"6035","Kansas",539,1,238,1990,2022,"ihd",0
"6036","Kentucky",540,1,238,1990,2022,"ihd",0
"6037","Louisiana",541,1,238,1990,2022,"ihd",0
"6038","Maine",542,1,238,1990,2022,"ihd",0
"6039","Maryland",543,1,238,1990,2022,"ihd",0
"6040","Massachusetts",544,1,238,1990,2022,"ihd",0
"6041","Michigan",545,1,238,1990,2022,"ihd",0
"6042","Minnesota",546,1,238,1990,2022,"ihd",0
"6043","Mississippi",547,1,238,1990,2022,"ihd",0
"6044","Missouri",548,1,238,1990,2022,"ihd",0
"6045","Montana",549,1,238,1990,2022,"ihd",0
"6046","Nebraska",550,1,238,1990,2022,"ihd",0
"6047","Nevada",551,1,238,1990,2022,"ihd",0
"6048","New Hampshire",552,1,238,1990,2022,"ihd",0
"6049","New Jersey",553,1,238,1990,2022,"ihd",0
"6050","New Mexico",554,1,238,1990,2022,"ihd",0
"6051","New York",555,1,238,1990,2022,"ihd",0
"6052","North Carolina",556,1,238,1990,2022,"ihd",0
"6053","North Dakota",557,1,238,1990,2022,"ihd",0
"6054","Ohio",558,1,238,1990,2022,"ihd",0
"6055","Oklahoma",559,1,238,1990,2022,"ihd",0
"6056","Oregon",560,1,238,1990,2022,"ihd",0
"6057","Pennsylvania",561,1,238,1990,2022,"ihd",0
"6058","Rhode Island",562,1,238,1990,2022,"ihd",0
"6059","South Carolina",563,1,238,1990,2022,"ihd",0
"6060","South Dakota",564,1,238,1990,2022,"ihd",0
"6061","Tennessee",565,1,238,1990,2022,"ihd",0
"6062","Texas",566,1,238,1990,2022,"ihd",0
"6063","Utah",567,1,238,1990,2022,"ihd",0
"6064","Vermont",568,1,238,1990,2022,"ihd",0
"6065","Virginia",569,1,238,1990,2022,"ihd",0
"6066","Washington",570,1,238,1990,2022,"ihd",0
"6067","West Virginia",571,1,238,1990,2022,"ihd",0
"6068","Wisconsin",572,1,238,1990,2022,"ihd",0
"6069","Wyoming",573,1,238,1990,2022,"ihd",0
"6070","Alabama",523,1,388,1990,2022,"ihd",0
"6071","Alaska",524,1,388,1990,2022,"ihd",0
"6072","Arizona",525,1,388,1990,2022,"ihd",0
"6073","Arkansas",526,1,388,1990,2022,"ihd",0
"6074","California",527,1,388,1990,2022,"ihd",0
"6075","Colorado",528,1,388,1990,2022,"ihd",0
"6076","Connecticut",529,1,388,1990,2022,"ihd",0
"6077","Delaware",530,1,388,1990,2022,"ihd",0
"6078","District of Columbia",531,1,388,1990,2022,"ihd",0
"6079","Florida",532,1,388,1990,2022,"ihd",0
"6080","Georgia",533,1,388,1990,2022,"ihd",0
"6081","Hawaii",534,1,388,1990,2022,"ihd",0
"6082","Idaho",535,1,388,1990,2022,"ihd",0
"6083","Illinois",536,1,388,1990,2022,"ihd",0
"6084","Indiana",537,1,388,1990,2022,"ihd",0
"6085","Iowa",538,1,388,1990,2022,"ihd",0
"6086","Kansas",539,1,388,1990,2022,"ihd",0
"6087","Kentucky",540,1,388,1990,2022,"ihd",0
"6088","Louisiana",541,1,388,1990,2022,"ihd",0
"6089","Maine",542,1,388,1990,2022,"ihd",0
"6090","Maryland",543,1,388,1990,2022,"ihd",0
"6091","Massachusetts",544,1,388,1990,2022,"ihd",0
"6092","Michigan",545,1,388,1990,2022,"ihd",0
"6093","Minnesota",546,1,388,1990,2022,"ihd",0
"6094","Mississippi",547,1,388,1990,2022,"ihd",0
"6095","Missouri",548,1,388,1990,2022,"ihd",0
"6096","Montana",549,1,388,1990,2022,"ihd",0
"6097","Nebraska",550,1,388,1990,2022,"ihd",0
"6098","Nevada",551,1,388,1990,2022,"ihd",0
"6099","New Hampshire",552,1,388,1990,2022,"ihd",0
"6100","New Jersey",553,1,388,1990,2022,"ihd",0
"6101","New Mexico",554,1,388,1990,2022,"ihd",0
"6102","New York",555,1,388,1990,2022,"ihd",0
"6103","North Carolina",556,1,388,1990,2022,"ihd",0
"6104","North Dakota",557,1,388,1990,2022,"ihd",0
"6105","Ohio",558,1,388,1990,2022,"ihd",0
"6106","Oklahoma",559,1,388,1990,2022,"ihd",0
"6107","Oregon",560,1,388,1990,2022,"ihd",0
"6108","Pennsylvania",561,1,388,1990,2022,"ihd",0
"6109","Rhode Island",562,1,388,1990,2022,"ihd",0
"6110","South Carolina",563,1,388,1990,2022,"ihd",0
"6111","South Dakota",564,1,388,1990,2022,"ihd",0
"6112","Tennessee",565,1,388,1990,2022,"ihd",0
"6113","Texas",566,1,388,1990,2022,"ihd",0
"6114","Utah",567,1,388,1990,2022,"ihd",0
"6115","Vermont",568,1,388,1990,2022,"ihd",0
"6116","Virginia",569,1,388,1990,2022,"ihd",0
"6117","Washington",570,1,388,1990,2022,"ihd",0
"6118","West Virginia",571,1,388,1990,2022,"ihd",0
"6119","Wisconsin",572,1,388,1990,2022,"ihd",0
"6120","Wyoming",573,1,388,1990,2022,"ihd",0
"6121","Alabama",523,2,2,1990,2022,"ihd",0
"6122","Alaska",524,2,2,1990,2022,"ihd",0
"6123","Arizona",525,2,2,1990,2022,"ihd",0
"6124","Arkansas",526,2,2,1990,2022,"ihd",0
"6125","California",527,2,2,1990,2022,"ihd",0
"6126","Colorado",528,2,2,1990,2022,"ihd",0
"6127","Connecticut",529,2,2,1990,2022,"ihd",0
"6128","Delaware",530,2,2,1990,2022,"ihd",0
"6129","District of Columbia",531,2,2,1990,2022,"ihd",0
"6130","Florida",532,2,2,1990,2022,"ihd",0
"6131","Georgia",533,2,2,1990,2022,"ihd",0
"6132","Hawaii",534,2,2,1990,2022,"ihd",0
"6133","Idaho",535,2,2,1990,2022,"ihd",0
"6134","Illinois",536,2,2,1990,2022,"ihd",0
"6135","Indiana",537,2,2,1990,2022,"ihd",0
"6136","Iowa",538,2,2,1990,2022,"ihd",0
"6137","Kansas",539,2,2,1990,2022,"ihd",0
"6138","Kentucky",540,2,2,1990,2022,"ihd",0
"6139","Louisiana",541,2,2,1990,2022,"ihd",0
"6140","Maine",542,2,2,1990,2022,"ihd",0
"6141","Maryland",543,2,2,1990,2022,"ihd",0
"6142","Massachusetts",544,2,2,1990,2022,"ihd",0
"6143","Michigan",545,2,2,1990,2022,"ihd",0
"6144","Minnesota",546,2,2,1990,2022,"ihd",0
"6145","Mississippi",547,2,2,1990,2022,"ihd",0
"6146","Missouri",548,2,2,1990,2022,"ihd",0
"6147","Montana",549,2,2,1990,2022,"ihd",0
"6148","Nebraska",550,2,2,1990,2022,"ihd",0
"6149","Nevada",551,2,2,1990,2022,"ihd",0
"6150","New Hampshire",552,2,2,1990,2022,"ihd",0
"6151","New Jersey",553,2,2,1990,2022,"ihd",0
"6152","New Mexico",554,2,2,1990,2022,"ihd",0
"6153","New York",555,2,2,1990,2022,"ihd",0
"6154","North Carolina",556,2,2,1990,2022,"ihd",0
"6155","North Dakota",557,2,2,1990,2022,"ihd",0
"6156","Ohio",558,2,2,1990,2022,"ihd",0
"6157","Oklahoma",559,2,2,1990,2022,"ihd",0
"6158","Oregon",560,2,2,1990,2022,"ihd",0
"6159","Pennsylvania",561,2,2,1990,2022,"ihd",0
"6160","Rhode Island",562,2,2,1990,2022,"ihd",0
"6161","South Carolina",563,2,2,1990,2022,"ihd",0
"6162","South Dakota",564,2,2,1990,2022,"ihd",0
"6163","Tennessee",565,2,2,1990,2022,"ihd",0
"6164","Texas",566,2,2,1990,2022,"ihd",0
"6165","Utah",567,2,2,1990,2022,"ihd",0
"6166","Vermont",568,2,2,1990,2022,"ihd",0
"6167","Virginia",569,2,2,1990,2022,"ihd",0
"6168","Washington",570,2,2,1990,2022,"ihd",0
"6169","West Virginia",571,2,2,1990,2022,"ihd",0
"6170","Wisconsin",572,2,2,1990,2022,"ihd",0
"6171","Wyoming",573,2,2,1990,2022,"ihd",0
"6172","Alabama",523,2,3,1990,2022,"ihd",0
"6173","Alaska",524,2,3,1990,2022,"ihd",0
"6174","Arizona",525,2,3,1990,2022,"ihd",0
"6175","Arkansas",526,2,3,1990,2022,"ihd",0
"6176","California",527,2,3,1990,2022,"ihd",0
"6177","Colorado",528,2,3,1990,2022,"ihd",0
"6178","Connecticut",529,2,3,1990,2022,"ihd",0
"6179","Delaware",530,2,3,1990,2022,"ihd",0
"6180","District of Columbia",531,2,3,1990,2022,"ihd",0
"6181","Florida",532,2,3,1990,2022,"ihd",0
"6182","Georgia",533,2,3,1990,2022,"ihd",0
"6183","Hawaii",534,2,3,1990,2022,"ihd",0
"6184","Idaho",535,2,3,1990,2022,"ihd",0
"6185","Illinois",536,2,3,1990,2022,"ihd",0
"6186","Indiana",537,2,3,1990,2022,"ihd",0
"6187","Iowa",538,2,3,1990,2022,"ihd",0
"6188","Kansas",539,2,3,1990,2022,"ihd",0
"6189","Kentucky",540,2,3,1990,2022,"ihd",0
"6190","Louisiana",541,2,3,1990,2022,"ihd",0
"6191","Maine",542,2,3,1990,2022,"ihd",0
"6192","Maryland",543,2,3,1990,2022,"ihd",0
"6193","Massachusetts",544,2,3,1990,2022,"ihd",0
"6194","Michigan",545,2,3,1990,2022,"ihd",0
"6195","Minnesota",546,2,3,1990,2022,"ihd",0
"6196","Mississippi",547,2,3,1990,2022,"ihd",0
"6197","Missouri",548,2,3,1990,2022,"ihd",0
"6198","Montana",549,2,3,1990,2022,"ihd",0
"6199","Nebraska",550,2,3,1990,2022,"ihd",0
"6200","Nevada",551,2,3,1990,2022,"ihd",0
"6201","New Hampshire",552,2,3,1990,2022,"ihd",0
"6202","New Jersey",553,2,3,1990,2022,"ihd",0
"6203","New Mexico",554,2,3,1990,2022,"ihd",0
"6204","New York",555,2,3,1990,2022,"ihd",0
"6205","North Carolina",556,2,3,1990,2022,"ihd",0
"6206","North Dakota",557,2,3,1990,2022,"ihd",0
"6207","Ohio",558,2,3,1990,2022,"ihd",0
"6208","Oklahoma",559,2,3,1990,2022,"ihd",0
"6209","Oregon",560,2,3,1990,2022,"ihd",0
"6210","Pennsylvania",561,2,3,1990,2022,"ihd",0
"6211","Rhode Island",562,2,3,1990,2022,"ihd",0
"6212","South Carolina",563,2,3,1990,2022,"ihd",0
"6213","South Dakota",564,2,3,1990,2022,"ihd",0
"6214","Tennessee",565,2,3,1990,2022,"ihd",0
"6215","Texas",566,2,3,1990,2022,"ihd",0
"6216","Utah",567,2,3,1990,2022,"ihd",0
"6217","Vermont",568,2,3,1990,2022,"ihd",0
"6218","Virginia",569,2,3,1990,2022,"ihd",0
"6219","Washington",570,2,3,1990,2022,"ihd",0
"6220","West Virginia",571,2,3,1990,2022,"ihd",0
"6221","Wisconsin",572,2,3,1990,2022,"ihd",0
"6222","Wyoming",573,2,3,1990,2022,"ihd",0
"6223","Alabama",523,2,6,1990,2022,"ihd",0
"6224","Alaska",524,2,6,1990,2022,"ihd",0
"6225","Arizona",525,2,6,1990,2022,"ihd",0
"6226","Arkansas",526,2,6,1990,2022,"ihd",0
"6227","California",527,2,6,1990,2022,"ihd",0
"6228","Colorado",528,2,6,1990,2022,"ihd",0
"6229","Connecticut",529,2,6,1990,2022,"ihd",0
"6230","Delaware",530,2,6,1990,2022,"ihd",0
"6231","District of Columbia",531,2,6,1990,2022,"ihd",0
"6232","Florida",532,2,6,1990,2022,"ihd",0
"6233","Georgia",533,2,6,1990,2022,"ihd",0
"6234","Hawaii",534,2,6,1990,2022,"ihd",0
"6235","Idaho",535,2,6,1990,2022,"ihd",0
"6236","Illinois",536,2,6,1990,2022,"ihd",0
"6237","Indiana",537,2,6,1990,2022,"ihd",0
"6238","Iowa",538,2,6,1990,2022,"ihd",0
"6239","Kansas",539,2,6,1990,2022,"ihd",0
"6240","Kentucky",540,2,6,1990,2022,"ihd",0
"6241","Louisiana",541,2,6,1990,2022,"ihd",0
"6242","Maine",542,2,6,1990,2022,"ihd",0
"6243","Maryland",543,2,6,1990,2022,"ihd",0
"6244","Massachusetts",544,2,6,1990,2022,"ihd",0
"6245","Michigan",545,2,6,1990,2022,"ihd",0
"6246","Minnesota",546,2,6,1990,2022,"ihd",0
"6247","Mississippi",547,2,6,1990,2022,"ihd",0
"6248","Missouri",548,2,6,1990,2022,"ihd",0
"6249","Montana",549,2,6,1990,2022,"ihd",0
"6250","Nebraska",550,2,6,1990,2022,"ihd",0
"6251","Nevada",551,2,6,1990,2022,"ihd",0
"6252","New Hampshire",552,2,6,1990,2022,"ihd",0
"6253","New Jersey",553,2,6,1990,2022,"ihd",0
"6254","New Mexico",554,2,6,1990,2022,"ihd",0
"6255","New York",555,2,6,1990,2022,"ihd",0
"6256","North Carolina",556,2,6,1990,2022,"ihd",0
"6257","North Dakota",557,2,6,1990,2022,"ihd",0
"6258","Ohio",558,2,6,1990,2022,"ihd",0
"6259","Oklahoma",559,2,6,1990,2022,"ihd",0
"6260","Oregon",560,2,6,1990,2022,"ihd",0
"6261","Pennsylvania",561,2,6,1990,2022,"ihd",0
"6262","Rhode Island",562,2,6,1990,2022,"ihd",0
"6263","South Carolina",563,2,6,1990,2022,"ihd",0
"6264","South Dakota",564,2,6,1990,2022,"ihd",0
"6265","Tennessee",565,2,6,1990,2022,"ihd",0
"6266","Texas",566,2,6,1990,2022,"ihd",0
"6267","Utah",567,2,6,1990,2022,"ihd",0
"6268","Vermont",568,2,6,1990,2022,"ihd",0
"6269","Virginia",569,2,6,1990,2022,"ihd",0
"6270","Washington",570,2,6,1990,2022,"ihd",0
"6271","West Virginia",571,2,6,1990,2022,"ihd",0
"6272","Wisconsin",572,2,6,1990,2022,"ihd",0
"6273","Wyoming",573,2,6,1990,2022,"ihd",0
"6274","Alabama",523,2,7,1990,2022,"ihd",0
"6275","Alaska",524,2,7,1990,2022,"ihd",0
"6276","Arizona",525,2,7,1990,2022,"ihd",0
"6277","Arkansas",526,2,7,1990,2022,"ihd",0
"6278","California",527,2,7,1990,2022,"ihd",0
"6279","Colorado",528,2,7,1990,2022,"ihd",0
"6280","Connecticut",529,2,7,1990,2022,"ihd",0
"6281","Delaware",530,2,7,1990,2022,"ihd",0
"6282","District of Columbia",531,2,7,1990,2022,"ihd",0
"6283","Florida",532,2,7,1990,2022,"ihd",0
"6284","Georgia",533,2,7,1990,2022,"ihd",0
"6285","Hawaii",534,2,7,1990,2022,"ihd",0
