,state,year,sex,age_group,percent_on_BP_meds_among_high_BP_group,percent_on_chol_meds_among_high_chol_group,percent_high_BP,percent_high_chol,sbp_average,ldl_average,sbp_rr,ldl_rr,both_rr
610,Wisconsin,2021,female,80+,0.941779680747253,0.725528461442964,0.667240724193479,0.468250976802814,0.9380295761278225,0.7594972269475809,1.003997853281888,0.9552746681628617,0.9796362607223749
611,Wyoming,2021,female,80+,0.959227640882803,0.624715416058679,0.613100580081378,0.441618137316028,0.9380295761278225,0.7594972269475809,1.0225985036020782,0.8225381132323683,0.9225683084172231
612,Alabama,2021,male,25-29,0.592523555603689,0.554720345436762,0.152222127486505,0.10220541079784,0.2061855120619165,0.12233184428136155,2.8737400105287567,4.53455393152508,3.704146971026918
613,Alaska,2021,male,25-29,0.158874508669894,0.399351194590442,0.171981867312102,0.0926290329961265,0.2061855120619165,0.12233184428136155,0.7705415723980876,3.2644909176055563,2.017516245001822
614,Arizona,2021,male,25-29,0.209688135342081,0.0931925787160981,0.142314084884368,0.176684760338887,0.2061855120619165,0.12233184428136155,1.0169877274360222,0.7618014693030905,0.8893945983695564
615,Arkansas,2021,male,25-29,0.166666230916905,0.209607267730778,0.242451957285288,0.138018658036511,0.2061855120619165,0.12233184428136155,0.8083314353670783,1.7134317639214545,1.2608815996442664
616,California,2021,male,25-29,0.163140557766012,0.0775594816139389,0.135079192818626,0.148142655790162,0.2061855120619165,0.12233184428136155,0.7912319160282304,0.6340089293148655,0.712620422671548
617,Colorado,2021,male,25-29,0.101153799697618,0.0293399356471769,0.0987578488424786,0.142545341800496,0.2061855120619165,0.12233184428136155,0.4905960592771524,0.33,0.4102980296385762
618,Connecticut,2021,male,25-29,0.121130712321405,0.058146896414946,0.125144936969128,0.165163525784605,0.2061855120619165,0.12233184428136155,0.5874841113231566,0.4753210151986995,0.531402563260928
619,Delaware,2021,male,25-29,0.25769454149714,0.0,0.0971839568807784,0.129858621395305,0.2061855120619165,0.12233184428136155,1.2498188593374864,0.33,0.7899094296687432
620,District of Columbia,2021,male,25-29,0.0830084509386143,0.200741588077198,0.128494412738243,0.155104092679875,0.2061855120619165,0.12233184428136155,0.40259109434268725,1.6409593859755365,1.0217752401591118
621,Florida,2019,male,25-29,0.0882518432525749,0.14515292620156,0.110675735906806,0.0505011479760186,0.2061855120619165,0.12233184428136155,0.42802155384260615,1.1865506242815262,0.8072860890620662
622,Georgia,2021,male,25-29,0.156305165802399,0.0099824615697155,0.110863265194512,0.135046093706806,0.2061855120619165,0.12233184428136155,0.7580802561697998,0.33,0.5440401280848999
623,Hawaii,2021,male,25-29,0.0942929290569214,0.270375455802941,0.129845115637285,0.127207442487378,0.2061855120619165,0.12233184428136155,0.4573208278019345,2.2101804921789716,1.3337506599904532
624,Idaho,2021,male,25-29,0.200434322957282,0.198904993198912,0.150198542842068,0.135343405961568,0.2061855120619165,0.12233184428136155,0.9721067254089732,1.6259461660811168,1.2990264457450449
625,Illinois,2021,male,25-29,0.257812833250595,0.0516954994162373,0.104722837817964,0.126584843125596,0.2061855120619165,0.12233184428136155,1.250392574494638,0.422584158032788,0.836488366263713
626,Indiana,2021,male,25-29,0.281840899358478,0.205345529423105,0.144389344631811,0.115158382387473,0.2061855120619165,0.12233184428136155,1.3669287261747207,1.6785942419932223,1.5227614840839716
627,Iowa,2021,male,25-29,0.13764678587365,0.0,0.157411366181798,0.0837112685293183,0.2061855120619165,0.12233184428136155,0.6675870893989649,0.33,0.49879354469948245
628,Kansas,2021,male,25-29,0.149866048375583,0.222303683034483,0.172007345956226,0.129325568871639,0.2061855120619165,0.12233184428136155,0.726850528327029,1.8172184384238301,1.2720344833754296
629,Kentucky,2021,male,25-29,0.25402072057235,0.272259179443253,0.22513063427086,0.12012989147159,0.2061855120619165,0.12233184428136155,1.2320008231037534,2.225578965498637,1.7287898943011952
630,Louisiana,2021,male,25-29,0.31096344095342,0.106694913200565,0.179160101490193,0.144315725309668,0.2061855120619165,0.12233184428136155,1.5081730905517707,0.8721761192054636,1.1901746048786173
631,Maine,2021,male,25-29,0.286008748008806,0.0190203731766866,0.130119464989582,0.0847605818565878,0.2061855120619165,0.12233184428136155,1.3871427975158555,0.33,0.8585713987579278
632,Maryland,2021,male,25-29,0.132589353745621,0.0287321554618675,0.142588417117366,0.131036011337923,0.2061855120619165,0.12233184428136155,0.6430585370411723,0.33,0.4865292685205862
633,Massachusetts,2021,male,25-29,0.306774349528394,0.0132603613762231,0.109204153983928,0.166630795655091,0.2061855120619165,0.12233184428136155,1.4878559917258938,0.33,0.9089279958629469
634,Michigan,2021,male,25-29,0.0865143164469032,0.113406550877107,0.112967594506094,0.174386789358619,0.2061855120619165,0.12233184428136155,0.41959454658930345,0.927040310258656,0.6733174284239797
635,Minnesota,2021,male,25-29,0.0960587926674977,0.0341815971698672,0.121310647825512,0.15479963240291,0.2061855120619165,0.12233184428136155,0.4658852685956505,0.33,0.3979426342978253
636,Mississippi,2021,male,25-29,0.496795048574904,0.0352828735953839,0.216553358626275,0.118672262936315,0.2061855120619165,0.12233184428136155,2.409456627707765,0.33,1.3697283138538825
637,Missouri,2021,male,25-29,0.317161559256358,0.141202763747511,0.14365643239076,0.160537023480345,0.2061855120619165,0.12233184428136155,1.5382339723322362,1.1542600749380234,1.3462470236351298
638,Montana,2021,male,25-29,0.242646117880836,0.282532100944674,0.122465858423131,0.100367655306374,0.2061855120619165,0.12233184428136155,1.1768339853479646,2.3095548228215548,1.7431944040847598
639,Nebraska,2021,male,25-29,0.178684143881079,0.104289686197772,0.142681411751684,0.127574826139678,0.2061855120619165,0.12233184428136155,0.8666183287767621,0.8525146237304095,0.8595664762535858
640,Nevada,2021,male,25-29,0.100310843735677,0.0295311992967297,0.191802393088956,0.175688478612658,0.2061855120619165,0.12233184428136155,0.4865077217721978,0.33,0.40825386088609894
641,New Hampshire,2021,male,25-29,0.258528814674153,0.195150743780094,0.0760670416436921,0.158411368024138,0.2061855120619165,0.12233184428136155,1.2538650853243174,1.5952571051839126,1.424561095254115
642,New Jersey,2021,male,25-29,0.200408201202258,0.0767310369827652,0.157001862668918,0.203647298498395,0.2061855120619165,0.12233184428136155,0.9719800348633438,0.6272368199263381,0.799608427394841
643,New Mexico,2021,male,25-29,0.242975570618218,0.125460997603946,0.120109717325615,0.172916385754772,0.2061855120619165,0.12233184428136155,1.1784318315500928,1.025579221346385,1.102005526448239
644,New York,2021,male,25-29,0.282621006351868,0.152369907266806,0.111866640494722,0.177955199581365,0.2061855120619165,0.12233184428136155,1.370712246100969,1.2455457380038946,1.3081289920524317
645,North Carolina,2021,male,25-29,0.209232974477034,0.0027546028214911,0.103354945005524,0.136100737025172,0.2061855120619165,0.12233184428136155,1.014780196652238,0.33,0.6723900983261191
646,North Dakota,2021,male,25-29,0.240100072834675,0.160013620592549,0.122563436799725,0.108761728466878,0.2061855120619165,0.12233184428136155,1.1644856635832597,1.3080291687953292,1.2362574161892943
647,Ohio,2021,male,25-29,0.330649178833254,0.17148035759089,0.115656966222804,0.0923361577270927,0.2061855120619165,0.12233184428136155,1.6036489447132527,1.401763854687644,1.5027063997004484
648,Oklahoma,2021,male,25-29,0.12960806643747,0.274249797996499,0.214653496102217,0.0464437707428247,0.2061855120619165,0.12233184428136155,0.6285992897432549,2.2418512498326133,1.4352252697879342
649,Oregon,2021,male,25-29,0.183274237426246,0.206509658164466,0.183187975183136,0.0951110315690172,0.2061855120619165,0.12233184428136155,0.8888802884036278,1.688110396582403,1.2884953424930154
650,Pennsylvania,2021,male,25-29,0.118371415998093,0.124439185253373,0.153200825731547,0.0810026772555225,0.2061855120619165,0.12233184428136155,0.574101520588637,1.0172264301612635,0.7956639753749501
651,Rhode Island,2021,male,25-29,0.369283680895354,0.0801722847633813,0.126738032416669,0.17581590605045,0.2061855120619165,0.12233184428136155,1.7910263296504556,0.6553672531821407,1.2231967914162982
652,South Carolina,2021,male,25-29,0.216378192927238,0.0936042542116668,0.139435165956992,0.0717484635394036,0.2061855120619165,0.12233184428136155,1.0494345153710931,0.7651667050516978,0.9073006102113954
653,South Dakota,2021,male,25-29,0.154979528116225,0.193434269945188,0.205506861124293,0.0258157504363672,0.2061855120619165,0.12233184428136155,0.7516509116784376,1.5812258131275438,1.1664383624029906
654,Tennessee,2021,male,25-29,0.334972203364283,0.0794119160290977,0.162700335717448,0.178397615684591,0.2061855120619165,0.12233184428136155,1.624615619276356,0.6491516292883756,1.1368836242823657
655,Texas,2021,male,25-29,0.0624509424175678,0.105901443656993,0.141593622592462,0.153305305947514,0.2061855120619165,0.12233184428136155,0.33,0.8656899131956283,0.5978449565978141
656,Utah,2021,male,25-29,0.0930894021473005,0.0274576238114125,0.167378730025943,0.143729803684134,0.2061855120619165,0.12233184428136155,0.45148372073468584,0.33,0.39074186036734293
657,Vermont,2021,male,25-29,0.0285510060593171,0.0,0.109947146238529,0.0226568812836816,0.2061855120619165,0.12233184428136155,0.33,0.33,0.33
658,Virginia,2021,male,25-29,0.0785602416291399,0.037458603043802,0.152840175391527,0.180684374547735,0.2061855120619165,0.12233184428136155,0.3810172734423195,0.33,0.35550863672115973
659,Washington,2021,male,25-29,0.183066228393411,0.0494307254167529,0.132835917974448,0.0680356279438357,0.2061855120619165,0.12233184428136155,0.8878714443255213,0.4040707937261447,0.645971119025833
660,West Virginia,2021,male,25-29,0.384246381982794,0.0624462722191006,0.164913283288764,0.105221227659584,0.2061855120619165,0.12233184428136155,1.8635954492641884,0.5104662043308612,1.1870308267975247
661,Wisconsin,2021,male,25-29,0.229670714443789,0.113633165837231,0.123716835981999,0.0596968260151682,0.2061855120619165,0.12233184428136155,1.1139032619072673,0.9288927711731075,1.0213980165401875
662,Wyoming,2021,male,25-29,0.155584297995366,0.0,0.198882888440731,0.228206051303692,0.2061855120619165,0.12233184428136155,0.7545840463739508,0.33,0.5422920231869754
663,Alabama,2021,male,30-34,0.550635524135931,0.443698773077984,0.261372834620448,0.191498619004216,0.32826579070286555,0.18824434030173992,1.6774075756018896,2.357036457865198,2.0172220167335437
664,Alaska,2021,male,30-34,0.270965111310536,0.289539593330194,0.210635951411474,0.122468844497222,0.32826579070286555,0.18824434030173992,0.8254442557975953,1.5381051715344338,1.1817747136660146
665,Arizona,2021,male,30-34,0.342376223611732,0.158982504896988,0.168777837907424,0.198730334643378,0.32826579070286555,0.18824434030173992,1.0429847803472116,0.8445539698147225,0.943769375080967
666,Arkansas,2021,male,30-34,0.32850585645358,0.269671086035417,0.252766954187288,0.203199069807791,0.32826579070286555,0.18824434030173992,1.00073131516446,1.4325587988629929,1.2166450570137264
667,California,2021,male,30-34,0.228348398164636,0.14675136999625,0.154789221697181,0.205505338292249,0.32826579070286555,0.18824434030173992,0.6956204534006067,0.7795791882030547,0.7375998208018307
668,Colorado,2021,male,30-34,0.243769859261434,0.0962280409040902,0.154342216019491,0.172907324081642,0.32826579070286555,0.18824434030173992,0.7425990345795299,0.5111869007580505,0.6268929676687902
669,Connecticut,2021,male,30-34,0.28879123231052,0.104446526990552,0.161587549183252,0.217710753767923,0.32826579070286555,0.18824434030173992,0.879748181167996,0.5548455099533561,0.7172968455606761
670,Delaware,2021,male,30-34,0.320622816751558,0.176329176278131,0.183537003981989,0.176940867445079,0.32826579070286555,0.18824434030173992,0.9767171171417443,0.9367037330072717,0.956710425074508
671,District of Columbia,2021,male,30-34,0.151637449923079,0.140523778027092,0.165307512354045,0.19986760284306,0.32826579070286555,0.18824434030173992,0.46193497530888256,0.7464966957404624,0.6042158355246725
672,Florida,2019,male,30-34,0.286707126305154,0.224813604648183,0.155209032945772,0.135893813374906,0.32826579070286555,0.18824434030173992,0.8733993441450956,1.1942648808873915,1.0338321125162435
673,Georgia,2021,male,30-34,0.359760288306048,0.144973504179566,0.193585739031296,0.210312948716861,0.32826579070286555,0.18824434030173992,1.0959420643124222,0.7701347299323082,0.9330383971223652
674,Hawaii,2021,male,30-34,0.282504279027797,0.325015496857056,0.16172384921969,0.177181773735997,0.32826579070286555,0.18824434030173992,0.8605961602727887,1.726561852197433,1.293579006235111
675,Idaho,2021,male,30-34,0.254572082372879,0.231750221217108,0.187058458131614,0.167729232089483,0.32826579070286555,0.18824434030173992,0.7755059758977704,1.2311138855257577,1.003309930711764
676,Illinois,2021,male,30-34,0.385868981670408,0.186925883857472,0.165976489888776,0.145257310440141,0.32826579070286555,0.18824434030173992,1.175477288828073,0.9929960367352636,1.0842366627816682
677,Indiana,2021,male,30-34,0.402179957336258,0.260095723815981,0.197348594023517,0.171870498458948,0.32826579070286555,0.18824434030173992,1.225165608865704,1.3816921316150559,1.30342887024038
678,Iowa,2021,male,30-34,0.312065038049321,0.139589042214915,0.196046397452521,0.15231582678998,0.32826579070286555,0.18824434030173992,0.9506474536415862,0.7415311503717213,0.8460893020066538
679,Kansas,2021,male,30-34,0.355014064686764,0.264879220343102,0.211076431006411,0.207956018721726,0.32826579070286555,0.18824434030173992,1.0814835865980017,1.4071032357122812,1.2442934111551414
680,Kentucky,2021,male,30-34,0.418422490413022,0.309396597555708,0.276783215581766,0.177815283217781,0.32826579070286555,0.18824434030173992,1.2746454314265208,1.6435904370870917,1.4591179342568061
681,Louisiana,2021,male,30-34,0.417917061799818,0.188774440438493,0.233673562679652,0.208894524146635,0.32826579070286555,0.18824434030173992,1.2731057382037765,1.0028160216445465,1.1379608799241616
682,Maine,2021,male,30-34,0.311142419950643,0.0937612328912154,0.17585639273279,0.131720606041077,0.32826579070286555,0.18824434030173992,0.9478368711050918,0.49808261295358996,0.7229597420293409
683,Maryland,2021,male,30-34,0.310894503641364,0.147440164993524,0.170687416106203,0.181702586171166,0.32826579070286555,0.18824434030173992,0.9470816406902862,0.7832382357801023,0.8651599382351942
684,Massachusetts,2021,male,30-34,0.349698283072533,0.0979574044752236,0.138942548191512,0.211254550730837,0.32826579070286555,0.18824434030173992,1.0652900575590813,0.5203737032316939,0.7928318803953875
685,Michigan,2021,male,30-34,0.314973654508726,0.18895690881252,0.195509347483662,0.190057939724399,0.32826579070286555,0.18824434030173992,0.9595080067110279,1.0037853382982878,0.9816466725046578
686,Minnesota,2021,male,30-34,0.260330963301433,0.128629633670374,0.161758693442975,0.162516658527008,0.32826579070286555,0.18824434030173992,0.7930493236716076,0.6833120903618747,0.7381807070167412
687,Mississippi,2021,male,30-34,0.538966135059765,0.153097601164988,0.241363624211885,0.160201526295298,0.32826579070286555,0.18824434030173992,1.6418589762453129,0.8132919211254126,1.2275754486853627
688,Missouri,2021,male,30-34,0.345480007668386,0.209568200120075,0.206222048433886,0.193392718863841,0.32826579070286555,0.18824434030173992,1.0524398747998147,1.1132775614085115,1.0828587181041631
689,Montana,2021,male,30-34,0.332617637337063,0.264009502060352,0.197169566546729,0.156832453349739,0.32826579070286555,0.18824434030173992,1.013257082393141,1.402483079369966,1.2078700808815537
690,Nebraska,2021,male,30-34,0.3288228749528,0.202811343999401,0.183413927245665,0.187865816526243,0.32826579070286555,0.18824434030173992,1.0016970524060447,1.0773834882595217,1.0395402703327832
691,Nevada,2021,male,30-34,0.281020624507808,0.159936116052436,0.229559293057216,0.246341186605902,0.32826579070286555,0.18824434030173992,0.8560764857833688,0.8496197856258083,0.8528481357045885
692,New Hampshire,2021,male,30-34,0.34425830050836,0.168678833794727,0.175745499434693,0.186513415581309,0.32826579070286555,0.18824434030173992,1.0487181736825275,0.8960632416589468,0.9723907076707372
693,New Jersey,2021,male,30-34,0.340593021451604,0.181188107282193,0.163574294367011,0.252085804299398,0.32826579070286555,0.18824434030173992,1.0375525903029494,0.9625155635051956,1.0000340769040725
694,New Mexico,2021,male,30-34,0.349002195879573,0.129171508392601,0.200002285602527,0.207616855435242,0.32826579070286555,0.18824434030173992,1.0631695588270338,0.6861906614857577,0.8746801101563957
695,New York,2021,male,30-34,0.354066354736204,0.203267532593555,0.134932799179147,0.211665334255435,0.32826579070286555,0.18824434030173992,1.0785965664533477,1.0798068737032633,1.0792017200783055
696,North Carolina,2021,male,30-34,0.398578351281446,0.175935839238194,0.152451006209432,0.191231531848696,0.32826579070286555,0.18824434030173992,1.214193993312647,0.9346142303996157,1.0744041118561314
697,North Dakota,2021,male,30-34,0.340713534505232,0.176205662127621,0.185225717492104,0.160801461935434,0.32826579070286555,0.18824434030173992,1.0379197106579823,0.9360475956152418,0.9869836531366121
698,Ohio,2021,male,30-34,0.390405808978956,0.214325622828077,0.187402523857723,0.162390439656558,0.32826579070286555,0.18824434030173992,1.1892978800594467,1.1385501549981845,1.1639240175288155
699,Oklahoma,2021,male,30-34,0.318533121497384,0.320708325212613,0.249681826025278,0.145494538381456,0.32826579070286555,0.18824434030173992,0.9703512535234254,1.703681102436038,1.3370161779797318
700,Oregon,2021,male,30-34,0.260695367410563,0.179169696436465,0.212914934436365,0.14688309128619,0.32826579070286555,0.18824434030173992,0.7941594122627755,0.951793271177614,0.8729763417201948
701,Pennsylvania,2021,male,30-34,0.28664515352706,0.188405134087405,0.195876150565292,0.169748289542402,0.32826579070286555,0.18824434030173992,0.8732105557308009,1.0008541759364842,0.9370323658336426
702,Rhode Island,2021,male,30-34,0.409001635781835,0.18209720971647,0.170872557962363,0.166410092421071,0.32826579070286555,0.18824434030173992,1.2459465694128593,0.967344938097918,1.1066457537553887
703,South Carolina,2021,male,30-34,0.406916986922887,0.239627891310686,0.190111185633744,0.161899105401009,0.32826579070286555,0.18824434030173992,1.2395960786886067,1.2729619967675125,1.2562790377280595
704,South Dakota,2021,male,30-34,0.259439914588648,0.240515159403833,0.244743393484089,0.171030510256734,0.32826579070286555,0.18824434030173992,0.7903349113325175,1.2776753819971816,1.0340051466648497
705,Tennessee,2021,male,30-34,0.428891985305159,0.172819704662662,0.203470036603449,0.223325179853764,0.32826579070286555,0.18824434030173992,1.3065387787951888,0.9180605610009123,1.1122996698980505
706,Texas,2021,male,30-34,0.221209759881553,0.175234130751622,0.217854229438009,0.190942381751614,0.32826579070286555,0.18824434030173992,0.6738739343137469,0.9308865832074227,0.8023802587605848
707,Utah,2021,male,30-34,0.209184267399444,0.111473903564091,0.211745395885645,0.18930874970413,0.32826579070286555,0.18824434030173992,0.6372405328972891,0.592176653945652,0.6147085934214706
708,Vermont,2021,male,30-34,0.180004830125099,0.0503929024125356,0.16075823603569,0.134030245863398,0.32826579070286555,0.18824434030173992,0.5483508645225629,0.33,0.4391754322612814
709,Virginia,2021,male,30-34,0.282962297845031,0.154873670205017,0.189678796072084,0.230043910840903,0.32826579070286555,0.18824434030173992,0.8619914284676662,0.8227268344788877,0.842359131473277
710,Washington,2021,male,30-34,0.274389159288629,0.111871146116133,0.172744088368523,0.152837227229536,0.32826579070286555,0.18824434030173992,0.8358749740602616,0.594286903589308,0.7150809388247847
711,West Virginia,2021,male,30-34,0.496558297321316,0.280807509700682,0.247353433655393,0.160565506466326,0.32826579070286555,0.18824434030173992,1.5126714734974709,1.4917182065105974,1.5021948400040341
712,Wisconsin,2021,male,30-34,0.343561188154823,0.119555355406026,0.154759080172584,0.144145535515528,0.32826579070286555,0.18824434030173992,1.046594551991567,0.6351073037010769,0.8408509278463219
713,Wyoming,2021,male,30-34,0.271332847564341,0.0755838172411359,0.211056010547819,0.199086045060257,0.32826579070286555,0.18824434030173992,0.8265644951408957,0.401519732917236,0.6140421140290658
714,Alabama,2021,male,35-39,0.561441421927051,0.396855993967787,0.346863225111852,0.270796629842373,0.44646784902357756,0.26685660018043184,1.2575181463904288,1.4871507532489645,1.3723344498196965
715,Alaska,2021,male,35-39,0.369012472409061,0.237092813133766,0.257929213951077,0.172982657270826,0.44646784902357756,0.26685660018043184,0.8265152198889326,0.8884652392837898,0.8574902295863612
716,Arizona,2021,male,35-39,0.45813106258188,0.233607307765174,0.207368164690356,0.228108877114724,0.44646784902357756,0.26685660018043184,1.0261232999953072,0.8754038971013768,0.950763598548342
717,Arkansas,2021,male,35-39,0.479481729306853,0.336716134260226,0.283628747235219,0.266086546780797,0.44646784902357756,0.26685660018043184,1.0739445860558081,1.2617867949773756,1.1678656905165918
718,California,2021,male,35-39,0.306576105930474,0.22002866293806,0.177630854725245,0.258899121471582,0.44646784902357756,0.26685660018043184,0.6866700628073311,0.8245202209324795,0.7555951418699053
719,Colorado,2021,male,35-39,0.378090984909521,0.178765905482044,0.204641448680445,0.20853223438617,0.44646784902357756,0.26685660018043184,0.8468492988608332,0.669895012381832,0.7583721556213325
720,Connecticut,2021,male,35-39,0.442493806288899,0.178682502219515,0.204304114696506,0.270051222511184,0.44646784902357756,0.26685660018043184,0.9910989274068228,0.6695824727539098,0.8303407000803663
721,Delaware,2021,male,35-39,0.410500412935436,0.344087870094164,0.256073723287551,0.237267187929433,0.44646784902357756,0.26685660018043184,0.919440030974678,1.2894111289041124,1.1044255799393952
722,District of Columbia,2021,male,35-39,0.26512097130554,0.150794953828052,0.2151917502239,0.247895426465815,0.44646784902357756,0.26685660018043184,0.5938187304760196,0.5650785992405428,0.5794486648582813
723,Florida,2019,male,35-39,0.441819525173788,0.304941872233348,0.209003164543291,0.215596522557021,0.44646784902357756,0.26685660018043184,0.9895886705841072,1.1427181191215254,1.0661533948528163
724,Georgia,2021,male,35-39,0.526426842081003,0.27432198128088,0.271928267978225,0.27211458601266,0.44646784902357756,0.26685660018043184,1.1790923875757129,1.0279752537332805,1.1035338206544967
725,Hawaii,2021,male,35-39,0.446633148054357,0.387030768117898,0.203660615553387,0.230726865560888,0.44646784902357756,0.26685660018043184,1.0003702372548011,1.4503323802229806,1.2253513087388908
726,Idaho,2021,male,35-39,0.33434013169007,0.280077963877849,0.219962388235193,0.207513269933986,0.44646784902357756,0.26685660018043184,0.7488560092765242,1.0495448255298079,0.899200417403166
727,Illinois,2021,male,35-39,0.504560337808713,0.312927117460482,0.221228996792944,0.175022758979971,0.44646784902357756,0.26685660018043184,1.130115727061161,1.1726414757922425,1.1513786014267018
728,Indiana,2021,male,35-39,0.51381628827315,0.330206720013122,0.251076364143273,0.229526566161411,0.44646784902357756,0.26685660018043184,1.1508472321061036,1.2373938654313095,1.1941205487687065
729,Iowa,2021,male,35-39,0.466420277434438,0.271782734465363,0.237939971958064,0.216799879657669,0.44646784902357756,0.26685660018043184,1.0446895077764193,1.0184598555239046,1.031574681650162
730,Kansas,2021,male,35-39,0.525491764900552,0.330151334832161,0.257099795767666,0.277274332541689,0.44646784902357756,0.26685660018043184,1.17699799895961,1.2371863188279144,1.2070921588937622
731,Kentucky,2021,male,35-39,0.565964697994331,0.36909045050241,0.331246880667185,0.235052234024308,0.44646784902357756,0.26685660018043184,1.2676493934156565,1.3831040725725128,1.3253767329940846
732,Louisiana,2021,male,35-39,0.520552356626857,0.289914223601235,0.288677960238433,0.265603909292126,0.44646784902357756,0.26685660018043184,1.1659346977958251,1.0864045461315666,1.1261696219636959
733,Maine,2021,male,35-39,0.381477764507077,0.18192162840614,0.226984096933051,0.188172541714613,0.44646784902357756,0.26685660018043184,0.854435017754059,0.6817205505995951,0.768077784176827
734,Maryland,2021,male,35-39,0.467849482402337,0.260649847687699,0.214681016060844,0.234393234710907,0.44646784902357756,0.26685660018043184,1.047890645262634,0.9767412442167958,1.012315944739715
735,Massachusetts,2021,male,35-39,0.412109974653955,0.198965530756279,0.180433417853824,0.258545663385588,0.44646784902357756,0.26685660018043184,0.9230451320408334,0.745589693572319,0.8343174128065762
736,Michigan,2021,male,35-39,0.497112412983916,0.268977662053978,0.271206939241504,0.223783696614098,0.44646784902357756,0.26685660018043184,1.113433843156003,1.0079483208289097,1.0606910819924562
737,Minnesota,2021,male,35-39,0.412420328475349,0.22171465005353,0.204696609287365,0.186155121873552,0.44646784902357756,0.26685660018043184,0.9237402634418351,0.8308381726501063,0.8772892180459707
738,Mississippi,2021,male,35-39,0.600647304664286,0.277522658167038,0.290945560956933,0.215020680207702,0.44646784902357756,0.26685660018043184,1.3453315977351963,1.0399692493248975,1.192650423530047
739,Missouri,2021,male,35-39,0.409482030977989,0.28607820038488,0.271940077217424,0.237143067629425,0.44646784902357756,0.26685660018043184,0.9171590560743035,1.0720296975658528,0.9945943768200781
740,Montana,2021,male,35-39,0.416771220207348,0.278045363217607,0.258042199051031,0.204950235045859,0.44646784902357756,0.26685660018043184,0.9334854035264222,1.0419279981443592,0.9877067008353907
741,Nebraska,2021,male,35-39,0.469005917657968,0.299155198589273,0.230396154755482,0.241869792197193,0.44646784902357756,0.26685660018043184,1.0504808323458925,1.1210335378139527,1.0857571850799226
742,Nevada,2021,male,35-39,0.437426109352007,0.284996265211763,0.264790272787659,0.304179875411472,0.44646784902357756,0.26685660018043184,0.9797482849182874,1.06797532839385,1.0238618066560687
743,New Hampshire,2021,male,35-39,0.436908798792491,0.19538905227856,0.254358533940026,0.219428826470482,0.44646784902357756,0.26685660018043184,0.9785896112071851,0.7321874450414569,0.855388528124321
744,New Jersey,2021,male,35-39,0.472392574021266,0.275369225129182,0.189939154287164,0.299197896916962,0.44646784902357756,0.26685660018043184,1.0580662752186651,1.0318996230297264,1.0449829491241958
745,New Mexico,2021,male,35-39,0.442903236094515,0.173547735139802,0.269845044561275,0.255003930883517,0.44646784902357756,0.26685660018043184,0.9920159694883778,0.6503408010986419,0.8211783852935098
746,New York,2021,male,35-39,0.439503185070851,0.276228862873343,0.174955506244143,0.254998175021579,0.44646784902357756,0.26685660018043184,0.984400525215963,1.0351209701636541,1.0097607476898085
747,North Carolina,2021,male,35-39,0.551931466384839,0.316608658809263,0.207301541264196,0.2440937816601,0.44646784902357756,0.26685660018043184,1.2362177200259992,1.1864374296726852,1.2113275748493422
748,North Dakota,2021,male,35-39,0.448008341258604,0.230574791184964,0.244296074544015,0.215305146168854,0.44646784902357756,0.26685660018043184,1.0034503990340973,0.8640400538306479,0.9337452264323726
749,Ohio,2021,male,35-39,0.469552231555465,0.27871217274244,0.253782138679772,0.226886291905876,0.44646784902357756,0.26685660018043184,1.0517044678186187,1.0444267541218473,1.0480656109702329
750,Oklahoma,2021,male,35-39,0.482064382448526,0.380311729179772,0.304752605993263,0.239912167230873,0.44646784902357756,0.26685660018043184,1.0797292201505615,1.4251539175820604,1.252441568866311
751,Oregon,2021,male,35-39,0.35034464087959,0.18301474564476,0.24116033753505,0.193620031763319,0.44646784902357756,0.26685660018043184,0.784702955981694,0.6858168226718651,0.7352598893267795
752,Pennsylvania,2021,male,35-39,0.439624410715378,0.263334700246967,0.242400364497993,0.246340759729947,0.44646784902357756,0.26685660018043184,0.9846720467707448,0.9868022753378273,0.985737161054286
753,Rhode Island,2021,male,35-39,0.475849759024178,0.291084141243568,0.221378990732694,0.182734111488275,0.44646784902357756,0.26685660018043184,1.0658096883456636,1.0907886147344867,1.078299151540075
754,South Carolina,2021,male,35-39,0.559975973840194,0.359364167607588,0.246653078248393,0.239963491613127,0.44646784902357756,0.26685660018043184,1.254235831459887,1.3466564715454228,1.3004461515026549
755,South Dakota,2021,male,35-39,0.381476963241227,0.313582859156225,0.282349980639126,0.278601664850296,0.44646784902357756,0.26685660018043184,0.8544332230764539,1.1750987569511109,1.0147659900137824
756,Tennessee,2021,male,35-39,0.525425770866971,0.270256908849015,0.250670876845087,0.267380687838285,0.44646784902357756,0.26685660018043184,1.1768501853292994,1.0127420819506958,1.0947961336399976
757,Texas,2021,male,35-39,0.369838815327009,0.254016127212706,0.284075010493451,0.232008572644134,0.44646784902357756,0.26685660018043184,0.8283660651844119,0.9518824980943177,0.8901242816393649
758,Utah,2021,male,35-39,0.321173531122764,0.197633219701216,0.256605247892738,0.237231259580418,0.44646784902357756,0.26685660018043184,0.7193654186413837,0.7405970831060154,0.7299812508736996
759,Vermont,2021,male,35-39,0.319822931781465,0.12358091190404,0.218149069679066,0.221494826084511,0.44646784902357756,0.26685660018043184,0.7163403422685771,0.46309857736508026,0.5897194598168287
