,state,year,sex,age_group,percent_on_BP_meds_among_high_BP_group,percent_on_chol_meds_among_high_chol_group,percent_high_BP,percent_high_chol,sbp_average,ldl_average,sbp_rr,ldl_rr,both_rr
316,Georgia,2021,female,55-59,0.86570626629957,0.557636426992954,0.451499142005374,0.39899219013109,0.8460794787664889,0.5602521520761937,1.0231973331414388,0.9953311645951805,1.0092642488683097
317,Hawaii,2021,female,55-59,0.868945742550683,0.485244488679092,0.386730589053849,0.396494006786098,0.8460794787664889,0.5602521520761937,1.0270261415836857,0.8661180271791249,0.9465720843814053
318,Idaho,2021,female,55-59,0.85510960210586,0.543517345925281,0.329678547757736,0.458833071649306,0.8460794787664889,0.5602521520761937,1.0106729019743348,0.9701298672590609,0.9904013846166979
319,Illinois,2021,female,55-59,0.909842871066327,0.619459095222942,0.333037698781772,0.372464485771795,0.8460794787664889,0.5602521520761937,1.0753633599443868,1.1056790998969623,1.0905212299206746
320,Indiana,2021,female,55-59,0.913063012226817,0.658041169656784,0.414826973778739,0.422512913060685,0.8460794787664889,0.5602521520761937,1.079169315816505,1.1745446531855377,1.1268569845010212
321,Iowa,2021,female,55-59,0.879096099244462,0.613160635998641,0.36361069579919,0.428578887782928,0.8460794787664889,0.5602521520761937,1.039023072071324,1.0944369133190797,1.0667299926952019
322,Kansas,2021,female,55-59,0.855782799727796,0.634285905580762,0.424885700930928,0.465188735334491,0.8460794787664889,0.5602521520761937,1.0114685690940688,1.1321436307387889,1.071806099916429
323,Kentucky,2021,female,55-59,0.824520269355898,0.513629877432222,0.339686463484757,0.431381831529,0.8460794787664889,0.5602521520761937,0.9745186948133733,0.9167834082007575,0.9456510515070654
324,Louisiana,2021,female,55-59,0.815358107604549,0.626660756924295,0.488971080380812,0.549162148763489,0.8460794787664889,0.5602521520761937,0.9636897337272273,1.1185334221421603,1.0411115779346938
325,Maine,2021,female,55-59,0.829649191112375,0.563555615995335,0.306978147380663,0.3505687994261,0.8460794787664889,0.5602521520761937,0.980580680578534,1.0058963877370202,0.9932385341577771
326,Maryland,2021,female,55-59,0.858585041611121,0.537829811900325,0.465890994995083,0.412823262655566,0.8460794787664889,0.5602521520761937,1.0147806005918785,0.9599781275399378,0.9873793640659081
327,Massachusetts,2021,female,55-59,0.8515616653899,0.504619707310655,0.322893455115326,0.36706735383346,0.8460794787664889,0.5602521520761937,1.0064795173042178,0.9007010601219917,0.9535902887131047
328,Michigan,2021,female,55-59,0.888828527445929,0.619601649438504,0.419874670964883,0.413057601257032,0.8460794787664889,0.5602521520761937,1.0505260436546275,1.1059335464261435,1.0782297950403854
329,Minnesota,2021,female,55-59,0.819657791038326,0.484644153483053,0.344013827722207,0.323059545267236,0.8460794787664889,0.5602521520761937,0.9687716244262496,0.8650464825294271,0.9169090534778384
330,Mississippi,2021,female,55-59,0.860699392239569,0.692854499971888,0.601332775476768,0.485774534006653,0.8460794787664889,0.5602521520761937,1.0172795982410479,1.2366833351809428,1.1269814667109954
331,Missouri,2021,female,55-59,0.877430588188645,0.489485641710851,0.416761378471425,0.358786183321231,0.8460794787664889,0.5602521520761937,1.0370545678142002,0.8736881061445373,0.9553713369793688
332,Montana,2021,female,55-59,0.798517495416674,0.608095903768687,0.381909594926563,0.275222529565826,0.8460794787664889,0.5602521520761937,0.9437854426877766,1.0853968191200927,1.0145911309039346
333,Nebraska,2021,female,55-59,0.876555741192732,0.631570177366407,0.380642953561997,0.388522673246037,0.8460794787664889,0.5602521520761937,1.0360205668510893,1.1272962986860853,1.0816584327685872
334,Nevada,2021,female,55-59,0.899976948877259,0.630104401883208,0.445027661842351,0.424210701527283,0.8460794787664889,0.5602521520761937,1.0637026088723343,1.1246800205017589,1.0941913146870466
335,New Hampshire,2021,female,55-59,0.861302510891869,0.450953956858662,0.281945468571547,0.334418079931017,0.8460794787664889,0.5602521520761937,1.0179924374806655,0.8049124937539424,0.911452465617304
336,New Jersey,2021,female,55-59,0.843276014999876,0.530605842481179,0.378342727808419,0.461907291525374,0.8460794787664889,0.5602521520761937,0.9966865243313783,0.9470839880129852,0.9718852561721818
337,New Mexico,2021,female,55-59,0.815366710945937,0.516739761008349,0.431301401126864,0.398259692388754,0.8460794787664889,0.5602521520761937,0.9636999022061988,0.9223342723332777,0.9430170872697383
338,New York,2021,female,55-59,0.87360044736061,0.601784641082904,0.383423281531178,0.44920633545764,0.8460794787664889,0.5602521520761937,1.032527639878755,1.074131779508206,1.0533297096934806
339,North Carolina,2021,female,55-59,0.805652651835122,0.511646585506823,0.489338733746819,0.429382564515082,0.8460794787664889,0.5602521520761937,0.952218641456349,0.9132434094376125,0.9327310254469807
340,North Dakota,2021,female,55-59,0.865256315547169,0.613411342085425,0.350189203245481,0.315159647992884,0.8460794787664889,0.5602521520761937,1.022665526421511,1.094884401268666,1.0587749638450885
341,Ohio,2021,female,55-59,0.859588131129429,0.696634294510871,0.415827434347071,0.341096976136733,0.8460794787664889,0.5602521520761937,1.0159661742211672,1.2434299304862455,1.1296980523537064
342,Oklahoma,2021,female,55-59,0.850424027219513,0.572105289526979,0.411552932545574,0.441479246657864,0.8460794787664889,0.5602521520761937,1.005134917654968,1.0211567905752075,1.0131458541150877
343,Oregon,2021,female,55-59,0.732192808583438,0.343073734305642,0.315040206904556,0.325852031379889,0.8460794787664889,0.5602521520761937,0.8653948322336243,0.6123559419348457,0.7388753870842351
344,Pennsylvania,2021,female,55-59,0.821364643986507,0.49299714230367,0.40293286017481,0.458431808541252,0.8460794787664889,0.5602521520761937,0.9707889915779377,0.8799558207437691,0.9253724061608535
345,Rhode Island,2021,female,55-59,0.864382803182782,0.580122768275735,0.356890083860653,0.383350173637243,0.8460794787664889,0.5602521520761937,1.021633102888842,1.0354672733088206,1.0285501880988313
346,South Carolina,2021,female,55-59,0.943902496199085,0.655569243733746,0.498506776069255,0.500912655378423,0.8460794787664889,0.5602521520761937,1.1156191822253076,1.170132486424772,1.1428758343250398
347,South Dakota,2021,female,55-59,0.904844349677405,0.44647504465684,0.282596016741348,0.274681562328824,0.8460794787664889,0.5602521520761937,1.0694554972501995,0.7969180359277225,0.933186766588961
348,Tennessee,2021,female,55-59,0.841750043185273,0.708758122117307,0.390103923697551,0.455595053890857,0.8460794787664889,0.5602521520761937,0.9948829445816038,1.2650698787872154,1.1299764116844095
349,Texas,2021,female,55-59,0.800119252476774,0.577220471446737,0.426988021818607,0.518634919380251,0.8460794787664889,0.5602521520761937,0.9456785946909846,1.0302869329598499,0.9879827638254173
350,Utah,2021,female,55-59,0.850884027770674,0.517739559976376,0.349384851983965,0.405515550205925,0.8460794787664889,0.5602521520761937,1.005678602453743,0.9241188241004096,0.9648987132770763
351,Vermont,2021,female,55-59,0.823761123306633,0.508992509258009,0.311658193629233,0.262561770659479,0.8460794787664889,0.5602521520761937,0.9736214433514045,0.9085061206311734,0.941063781991289
352,Virginia,2021,female,55-59,0.831026317260432,0.588451214038635,0.425040107043808,0.384057187172424,0.8460794787664889,0.5602521520761937,0.9822083363515646,1.0503328043595024,1.0162705703555335
353,Washington,2021,female,55-59,0.839883396107824,0.446840179927574,0.321781078589445,0.392131413576369,0.8460794787664889,0.5602521520761937,0.9926767132235635,0.7975697697396872,0.8951232414816254
354,West Virginia,2021,female,55-59,0.846945213164777,0.660511761944903,0.51015528732983,0.487032388291566,0.8460794787664889,0.5602521520761937,1.0010232305829592,1.1789544395272116,1.0899888350550855
355,Wisconsin,2021,female,55-59,0.953182653242799,0.545099276532268,0.334876888558707,0.360441919738307,0.8460794787664889,0.5602521520761937,1.1265876045504108,0.9729534719540622,1.0497705382522367
356,Wyoming,2021,female,55-59,0.533338388745603,0.415856258009602,0.311548642925846,0.322249241298536,0.8460794787664889,0.5602521520761937,0.6303644068086423,0.7422662393504667,0.6863153230795545
357,Alabama,2021,female,60-64,0.915729109677108,0.826884495917436,0.5885950630461,0.587780710480274,0.8703580004813998,0.6400414518704725,1.0521292493096095,1.2919233488720596,1.1720262990908346
358,Alaska,2021,female,60-64,0.797028741241798,0.635467381955881,0.44725726194411,0.39379314340098,0.8703580004813998,0.6400414518704725,0.9157481643196903,0.9928534786282607,0.9543008214739754
359,Arizona,2021,female,60-64,0.848117848133269,0.619928351232716,0.400435496565593,0.502343218423064,0.8703580004813998,0.6400414518704725,0.9744471213732399,0.9685753155846742,0.971511218478957
360,Arkansas,2021,female,60-64,0.942920421074579,0.725982029867101,0.582196418745391,0.535226631528742,0.8703580004813998,0.6400414518704725,1.0833707745008887,1.1342734564229766,1.1088221154619327
361,California,2021,female,60-64,0.839207767797336,0.485502451046497,0.377709362430794,0.445722824815102,0.8703580004813998,0.6400414518704725,0.9642098623016799,0.7585484496787716,0.8613791559902257
362,Colorado,2021,female,60-64,0.827802398205051,0.617527661052285,0.404057195399795,0.430982496724285,0.8703580004813998,0.6400414518704725,0.9511056344023826,0.9648244801139166,0.9579650572581496
363,Connecticut,2021,female,60-64,0.882378023020737,0.696729615708142,0.391127156473914,0.399498264722102,0.8703580004813998,0.6400414518704725,1.0138104349390582,1.0885695194772194,1.0511899772081388
364,Delaware,2021,female,60-64,0.909393118097557,0.62846122742285,0.569861486857394,0.477313663754818,0.8703580004813998,0.6400414518704725,1.0448494959482957,0.9819070711533134,1.0133782835508045
365,District of Columbia,2021,female,60-64,0.898085360265407,0.49576936630066,0.543078761952275,0.430446588116406,0.8703580004813998,0.6400414518704725,1.0318574193247734,0.7745894658100843,0.9032234425674288
366,Florida,2019,female,60-64,0.87795401615951,0.633840406939169,0.40463263330029,0.446491077231954,0.8703580004813998,0.6400414518704725,1.0087274611986203,0.9903114948052484,0.9995194780019343
367,Georgia,2021,female,60-64,0.942829846964117,0.662900042469058,0.526040127040263,0.507489743628011,0.8703580004813998,0.6400414518704725,1.0832667091502952,1.0357142346511825,1.0594904719007388
368,Hawaii,2021,female,60-64,0.896841500881822,0.650685631424564,0.409103237562256,0.412504088321191,0.8703580004813998,0.6400414518704725,1.0304282839771381,1.0166304534229538,1.023529368700046
369,Idaho,2021,female,60-64,0.803249103642632,0.541508244187384,0.465884539854312,0.402680710610131,0.8703580004813998,0.6400414518704725,0.9228950652471173,0.8460518339942942,0.8844734496207057
370,Illinois,2021,female,60-64,0.816327196970687,0.786528057054272,0.340643785801471,0.413231610011194,0.8703580004813998,0.6400414518704725,0.9379211732633835,1.2288704969900053,1.0833958351266944
371,Indiana,2021,female,60-64,0.877260202853426,0.651007890784501,0.523577879681393,0.439103511587314,0.8703580004813998,0.6400414518704725,1.0079303026664987,1.0171339510620445,1.0125321268642717
372,Iowa,2021,female,60-64,0.854774390266327,0.702321077441652,0.441028108196651,0.42769270307073,0.8703580004813998,0.6400414518704725,0.9820951720941803,1.0973056126117644,1.0397003923529724
373,Kansas,2021,female,60-64,0.864916312126043,0.650445386058826,0.484261473980319,0.492925662296742,0.8703580004813998,0.6400414518704725,0.9937477585633189,1.01625509435045,1.0050014264568845
374,Kentucky,2021,female,60-64,0.907416119009158,0.741211604125349,0.54289868421758,0.542335444185109,0.8703580004813998,0.6400414518704725,1.0425780179044268,1.1580681250553608,1.100323071479894
375,Louisiana,2021,female,60-64,0.934372301106853,0.7472953809611,0.553691064648927,0.461379322673831,0.8703580004813998,0.6400414518704725,1.0735493906990532,1.1675734107176747,1.120561400708364
376,Maine,2021,female,60-64,0.828633313302687,0.601542263553523,0.424738277065462,0.431571889344168,0.8703580004813998,0.6400414518704725,0.952060316380576,0.9398489141532341,0.945954615266905
377,Maryland,2021,female,60-64,0.864891232613874,0.605247267929512,0.485849073965699,0.543439957913594,0.8703580004813998,0.6400414518704725,0.9937189433951293,0.9456376085653873,0.9696782759802582
378,Massachusetts,2021,female,60-64,0.86235539078494,0.563756261566438,0.399693527478244,0.468802360559318,0.8703580004813998,0.6400414518704725,0.9908053815877679,0.880812109776489,0.9358087456821285
379,Michigan,2021,female,60-64,0.916006748239654,0.724154705807061,0.487238068105529,0.485485741688455,0.8703580004813998,0.6400414518704725,1.0524482428299684,1.1314184474939457,1.091933345161957
380,Minnesota,2021,female,60-64,0.840300360585555,0.572093133383128,0.409589333752248,0.410763119448577,0.8703580004813998,0.6400414518704725,0.9654651995164981,0.8938376283461474,0.9296514139313228
381,Mississippi,2021,female,60-64,0.911809594691127,0.784933229488907,0.646877888797364,0.506104787751931,0.8703580004813998,0.6400414518704725,1.0476259127701475,1.2263787403065838,1.1370023265383655
382,Missouri,2021,female,60-64,0.905585737849487,0.603426432335147,0.50258317160797,0.466710207535358,0.8703580004813998,0.6400414518704725,1.0404749968962228,0.942792737207378,0.9916338670518003
383,Montana,2021,female,60-64,0.875267073009495,0.503917742589614,0.34443206128413,0.366350468008811,0.8703580004813998,0.6400414518704725,1.005640291150745,0.7873204791923284,0.8964803851715366
384,Nebraska,2021,female,60-64,0.892315719462827,0.607683672592509,0.458423082379896,0.478673596294822,0.8703580004813998,0.6400414518704725,1.0252283761041805,0.9494442443010522,0.9873363102026164
385,Nevada,2021,female,60-64,0.700593710309764,0.653329185293698,0.339508761596705,0.423944844544739,0.8703580004813998,0.6400414518704725,0.8049488945034823,1.0207607388308884,0.9128548166671853
386,New Hampshire,2021,female,60-64,0.791246656916022,0.550565646234215,0.320167151001258,0.403215277563172,0.8703580004813998,0.6400414518704725,0.9091048240820204,0.8602031081349947,0.8846539661085076
387,New Jersey,2021,female,60-64,0.843173657972659,0.696646526129458,0.420356407981432,0.467796801930172,0.8703580004813998,0.6400414518704725,0.9687664817308452,1.0884397004187174,1.0286030910747814
388,New Mexico,2021,female,60-64,0.867185844902013,0.569492778365876,0.503760331747178,0.541964953796937,0.8703580004813998,0.6400414518704725,0.9963553439186723,0.8897748367728007,0.9430650903457365
389,New York,2021,female,60-64,0.894077463705612,0.678706610612822,0.434567184887207,0.483495538412226,0.8703580004813998,0.6400414518704725,1.0272525365551795,1.0604103978411923,1.0438314671981859
390,North Carolina,2021,female,60-64,0.900822836127829,0.6946495553952,0.529432212799568,0.519578161990007,0.8703580004813998,0.6400414518704725,1.0350026490588689,1.0853196357284978,1.0601611423936834
391,North Dakota,2021,female,60-64,0.944119437890195,0.62292960683048,0.396422932363663,0.493943618318614,0.8703580004813998,0.6400414518704725,1.0847483878679778,0.9732644737462169,1.0290064308070974
392,Ohio,2021,female,60-64,0.904750143642166,0.687655974349774,0.496121903411789,0.475003774333381,0.8703580004813998,0.6400414518704725,1.0395149388432618,1.074392873055568,1.056953905949415
393,Oklahoma,2021,female,60-64,0.870189976108459,0.724122926798046,0.514558070085849,0.484776113395053,0.8703580004813998,0.6400414518704725,0.9998069479767546,1.1313687960082146,1.0655878719924847
394,Oregon,2021,female,60-64,0.828272450868434,0.62321986974504,0.336914914099112,0.431452250957933,0.8703580004813998,0.6400414518704725,0.9516457025848123,0.973717980177264,0.9626818413810381
395,Pennsylvania,2021,female,60-64,0.889834919184719,0.607840387130944,0.482987886424972,0.469143923944895,0.8703580004813998,0.6400414518704725,1.0223780544242098,0.9496890949087387,0.9860335746664742
396,Rhode Island,2021,female,60-64,0.847832892735419,0.6648473602642,0.474978957077517,0.498128273077926,0.8703580004813998,0.6400414518704725,0.9741197211566711,1.0387567216486278,1.0064382214026495
397,South Carolina,2021,female,60-64,0.944290919544394,0.705781533163929,0.555728871272659,0.542202718735873,0.8703580004813998,0.6400414518704725,1.0849454121431659,1.102712224499423,1.0938288183212945
398,South Dakota,2021,female,60-64,0.85732941375208,0.640050815326428,0.508414874404762,0.581736999466869,0.8703580004813998,0.6400414518704725,0.985030772714086,1.0000146294524022,0.992522701083244
399,Tennessee,2021,female,60-64,0.952388469838165,0.741347902257877,0.569376303249571,0.541086243806094,0.8703580004813998,0.6400414518704725,1.0942491127919705,1.1582810770948415,1.126265094943406
400,Texas,2021,female,60-64,0.915668237690333,0.642705883819127,0.529759291045698,0.444636221957494,0.8703580004813998,0.6400414518704725,1.052059310288263,1.004162905294443,1.028111107791353
401,Utah,2021,female,60-64,0.78941649090596,0.534814600215122,0.389911935085463,0.494344851266558,0.8703580004813998,0.6400414518704725,0.9070020502704972,0.8355936926462606,0.8712978714583789
402,Vermont,2021,female,60-64,0.878720776094752,0.488061702187597,0.366520538266754,0.387424322868066,0.8703580004813998,0.6400414518704725,1.0096084319426335,0.7625470206051089,0.8860777262738713
403,Virginia,2021,female,60-64,0.863216348089858,0.716487532481813,0.536972087073695,0.476775526847714,0.8703580004813998,0.6400414518704725,0.9917945806351046,1.1194392650474945,1.0556169228412995
404,Washington,2021,female,60-64,0.793604743717308,0.484364262866592,0.40467838429366,0.441262463029462,0.8703580004813998,0.6400414518704725,0.9118141538060901,0.7567701458258278,0.834292149815959
405,West Virginia,2021,female,60-64,0.879748491245232,0.724818198054872,0.556571074023786,0.561809997639144,0.8703580004813998,0.6400414518704725,1.0107892278334183,1.132455086989516,1.071622157411467
406,Wisconsin,2021,female,60-64,0.853231292589722,0.643532955135355,0.429262243000223,0.449045491914383,0.8703580004813998,0.6400414518704725,0.9803222261618726,1.005455120531145,0.9928886733465088
407,Wyoming,2021,female,60-64,0.844773902687234,0.479391221540346,0.33908309477001,0.435423093602931,0.8703580004813998,0.6400414518704725,0.9706050868952603,0.7490002719970115,0.8598026794461359
408,Alabama,2021,female,65-69,0.947031884635775,0.829185284932392,0.655921757216199,0.545729674033877,0.9103531571688775,0.7123475490281354,1.0402906577277826,1.164017881529402,1.1021542696285924
409,Alaska,2021,female,65-69,0.861124280238564,0.600671627987223,0.495033316359084,0.480638265239651,0.9103531571688775,0.7123475490281354,0.9459233193814461,0.8432283213534275,0.8945758203674368
410,Arizona,2021,female,65-69,0.863019593203006,0.688421096205419,0.466628743588252,0.466583457903714,0.9103531571688775,0.7123475490281354,0.9480052729063136,0.966411826845815,0.9572085498760643
411,Arkansas,2021,female,65-69,0.949052825085078,0.73700108542693,0.650716331400999,0.575553604229678,0.9103531571688775,0.7123475490281354,1.0425106098786467,1.0346088597236416,1.0385597348011442
412,California,2021,female,65-69,0.887424783740151,0.581917254545523,0.518997832470636,0.554212126331904,0.9103531571688775,0.7123475490281354,0.9748137596402346,0.8169007605057952,0.8958572600730149
413,Colorado,2021,female,65-69,0.894848209912999,0.603291434582351,0.427706682434765,0.45006116590043,0.9103531571688775,0.7123475490281354,0.9829682062024174,0.8469060297960301,0.9149371179992238
414,Connecticut,2021,female,65-69,0.914589574343233,0.692637486831502,0.478957876695408,0.528973884857777,0.9103531571688775,0.7123475490281354,1.0046535974978439,0.9723308345434415,0.9884922160206426
415,Delaware,2021,female,65-69,0.921308667192018,0.807070425138014,0.552223562686778,0.561384248541873,0.9103531571688775,0.7123475490281354,1.0120343516544845,1.132972839225895,1.0725035954401898
416,District of Columbia,2021,female,65-69,0.958956644285301,0.704517118906855,0.563314985489801,0.547404777299307,0.9103531571688775,0.7123475490281354,1.0533897056693649,0.9890075706276191,1.0211986381484919
417,Florida,2019,female,65-69,0.943821547250956,0.675925397990374,0.499351446868263,0.490308955276682,0.9103531571688775,0.7123475490281354,1.036764183018997,0.9488702514840508,0.9928172172515239
418,Georgia,2021,female,65-69,0.93635708301316,0.703923451495695,0.621457048685932,0.509071869047063,0.9103531571688775,0.7123475490281354,1.0285646571767297,0.9881741748898646,1.0083694160332972
419,Hawaii,2021,female,65-69,0.891321560409047,0.615595817181941,0.446909391587233,0.520663971747387,0.9103531571688775,0.7123475490281354,0.9790942706026118,0.8641790345482427,0.9216366525754273
420,Idaho,2021,female,65-69,0.855346983278409,0.659525159445543,0.506396739992146,0.497285683581048,0.9103531571688775,0.7123475490281354,0.9395771042728811,0.9258474467208337,0.9327122754968574
421,Illinois,2021,female,65-69,0.91889206965761,0.822165091919864,0.582185244565433,0.428837725359212,0.9103531571688775,0.7123475490281354,1.0093797801671691,1.1541628704156477,1.0817713252914083
422,Indiana,2021,female,65-69,0.936582514127203,0.756238643424767,0.55239638508138,0.542224920566586,0.9103531571688775,0.7123475490281354,1.0288122875740844,1.0616147194673622,1.0452135035207233
423,Iowa,2021,female,65-69,0.887763372106901,0.700727776549132,0.43819033363725,0.521428479138795,0.9103531571688775,0.7123475490281354,0.9751856904278458,0.9836880571922282,0.979436873810037
424,Kansas,2021,female,65-69,0.923938195426289,0.729493090803927,0.484140307135337,0.537761494488894,0.9103531571688775,0.7123475490281354,1.0149228221492193,1.0240690682507205,1.0194959451999699
425,Kentucky,2021,female,65-69,0.950333998734556,0.787689186583816,0.609236905798595,0.543114701358797,0.9103531571688775,0.7123475490281354,1.043917946843855,1.1057652794039514,1.0748416131239034
426,Louisiana,2021,female,65-69,0.933303060115781,0.787865762384435,0.613219796417233,0.509453853178275,0.9103531571688775,0.7123475490281354,1.0252098899928856,1.1060131581267179,1.0656115240598019
427,Maine,2021,female,65-69,0.888656404057812,0.743925147732197,0.474681414979494,0.488478496002254,0.9103531571688775,0.7123475490281354,0.9761666635193087,1.044328921671933,1.0102477925956208
428,Maryland,2021,female,65-69,0.940655167607823,0.730208392983728,0.559297050765198,0.603232011312005,0.9103531571688775,0.7123475490281354,1.03328599478161,1.025073215988404,1.029179605385007
429,Massachusetts,2021,female,65-69,0.883965640732758,0.738931818703892,0.461407520206313,0.492672551216134,0.9103531571688775,0.7123475490281354,0.9710139782255685,1.0373192407442489,1.0041666094849087
430,Michigan,2021,female,65-69,0.896589685667488,0.683861426007411,0.500586545054338,0.514933839661754,0.9103531571688775,0.7123475490281354,0.9848811734292295,0.9600109201476325,0.972446046788431
431,Minnesota,2021,female,65-69,0.91966781202188,0.676322248430789,0.478606826486806,0.465582100790667,0.9103531571688775,0.7123475490281354,1.0102319136036944,0.9494273537594169,0.9798296336815556
432,Mississippi,2021,female,65-69,0.967334295750788,0.800971678207782,0.746970985094604,0.590354020411562,0.9103531571688775,0.7123475490281354,1.0625923446666754,1.1244113625442491,1.0935018536054621
433,Missouri,2021,female,65-69,0.864024548211518,0.726990821810853,0.484546051301096,0.492670740796693,0.9103531571688775,0.7123475490281354,0.9491091906558136,1.0205563601681449,0.9848327754119792
434,Montana,2021,female,65-69,0.855795145949973,0.615119261467215,0.454785699605933,0.431031370162764,0.9103531571688775,0.7123475490281354,0.9400693996727869,0.8635100412803131,0.9017897204765499
435,Nebraska,2021,female,65-69,0.951605097287911,0.738211068422106,0.489775053878491,0.545539510946872,0.9103531571688775,0.7123475490281354,1.0453142165698899,1.0363074449112046,1.0408108307405473
436,Nevada,2021,female,65-69,0.943019966336783,0.806564984265823,0.412027948033135,0.448352128791395,0.9103531571688775,0.7123475490281354,1.0358836665865987,1.132263296709913,1.084073481648256
437,New Hampshire,2021,female,65-69,0.889835270987908,0.694330534204569,0.417404821751051,0.507339765791373,0.9103531571688775,0.7123475490281354,0.9774616191316583,0.9747075499197728,0.9760845845257156
438,New Jersey,2021,female,65-69,0.906159627711399,0.718607465660495,0.468701551466484,0.470895973988833,0.9103531571688775,0.7123475490281354,0.9953935135782689,1.0087877281825426,1.0020906208804057
439,New Mexico,2021,female,65-69,0.862462659503357,0.616069476706579,0.473656021177016,0.514729971774141,0.9103531571688775,0.7123475490281354,0.9473934952733553,0.8648439621180564,0.9061187286957058
440,New York,2021,female,65-69,0.928185151659607,0.700275255481648,0.495233016229853,0.520157441389712,0.9103531571688775,0.7123475490281354,1.0195879965377233,0.9830528039817675,1.0013204002597453
441,North Carolina,2021,female,65-69,0.95167575815319,0.883051806722991,0.624870859086814,0.468385365097824,0.9103531571688775,0.7123475490281354,1.0453918357495704,1.2396361971452694,1.14251401644742
442,North Dakota,2021,female,65-69,0.967954211463268,0.764054799850303,0.504672718441821,0.556792128655258,0.9103531571688775,0.7123475490281354,1.063273306453426,1.0725871112951992,1.0679302088743126
443,Ohio,2021,female,65-69,0.920093976402334,0.722052134108136,0.551751276667876,0.527316561831358,0.9103531571688775,0.7123475490281354,1.0107000444352274,1.013623385232729,1.012161714833978
444,Oklahoma,2021,female,65-69,0.894549272161525,0.695920610214492,0.570826244649774,0.526147056860297,0.9103531571688775,0.7123475490281354,0.9826398306163937,0.9769397131553905,0.9797897718858921
445,Oregon,2021,female,65-69,0.794958326843273,0.580777963696015,0.494131685862253,0.524264297176032,0.9103531571688775,0.7123475490281354,0.8732416871223111,0.815301413598429,0.84427155036037
446,Pennsylvania,2021,female,65-69,0.865202617427644,0.714737026472747,0.530394852220327,0.524014909254142,0.9103531571688775,0.7123475490281354,0.9504032699994714,1.0033543702759582,0.9768788201377148
447,Rhode Island,2021,female,65-69,0.930976870041101,0.764111294885711,0.521323740133095,0.503061696814378,0.9103531571688775,0.7123475490281354,1.0226546288215899,1.072666419542255,1.0476605241819223
448,South Carolina,2021,female,65-69,0.927609037187799,0.805721395832484,0.575857836539081,0.597695606382594,0.9103531571688775,0.7123475490281354,1.0189551493099511,1.1310790595570095,1.0750171044334804
449,South Dakota,2021,female,65-69,0.965960942817423,0.709114888704005,0.487131661344262,0.586165974175403,0.9103531571688775,0.7123475490281354,1.0610837510812627,0.9954619618912977,1.0282728564862802
450,Tennessee,2021,female,65-69,0.951653712712258,0.830386931451603,0.606405939181157,0.48015545233139,0.9103531571688775,0.7123475490281354,1.0453676193883061,1.1657047638958122,1.1055361916420592
451,Texas,2021,female,65-69,0.939076138918076,0.749610041252852,0.54988376625089,0.553844212618034,0.9103531571688775,0.7123475490281354,1.0315514715613494,1.0523094271547004,1.0419304493580248
452,Utah,2021,female,65-69,0.830491619029813,0.686565782691843,0.480568525999655,0.510400265348078,0.9103531571688775,0.7123475490281354,0.9122741130624216,0.9638073207783662,0.9380407169203939
453,Vermont,2021,female,65-69,0.931602638224836,0.674213045775516,0.410055445109126,0.453887128071321,0.9103531571688775,0.7123475490281354,1.0233420194005176,0.9464664357943721,0.9849042275974449
454,Virginia,2021,female,65-69,0.902163574802762,0.708377022739159,0.534829126157861,0.565386574148372,0.9103531571688775,0.7123475490281354,0.9910039501685428,0.9944261389059409,0.9927150445372419
455,Washington,2021,female,65-69,0.839143059210093,0.609230418926197,0.445949229785423,0.449254199329602,0.9103531571688775,0.7123475490281354,0.9217775020627796,0.8552432302987182,0.888510366180749
456,West Virginia,2021,female,65-69,0.918532904873923,0.746826064553827,0.646450265857746,0.509304998803041,0.9103531571688775,0.7123475490281354,1.0089852467041294,1.0484012552197746,1.028693250961952
457,Wisconsin,2021,female,65-69,0.925544403659485,0.642310421787442,0.499647233628047,0.519505945892353,0.9103531571688775,0.7123475490281354,1.0166872014129669,0.9016812406580947,0.9591842210355308
458,Wyoming,2021,female,65-69,0.89784863144091,0.568411578348794,0.488799842662234,0.490810560918599,0.9103531571688775,0.7123475490281354,0.986264093632788,0.7979413688224027,0.8921027312275953
459,Alabama,2021,female,70-74,0.990630367784373,0.78889636625886,0.745292301997855,0.675419287820008,0.9292653174876168,0.7591658806164415,1.066036092321474,1.0391620413950602,1.0525990668582672
460,Alaska,2021,female,70-74,0.927621992071326,0.639125668664722,0.56067418381603,0.543994646192523,0.9292653174876168,0.7591658806164415,0.9982315864098601,0.8418788106569712,0.9200551985334157
461,Arizona,2021,female,70-74,0.87443494644714,0.721614668060814,0.549697773596202,0.527785541350966,0.9292653174876168,0.7591658806164415,0.9409959997337279,0.950536222037355,0.9457661108855415
462,Arkansas,2021,female,70-74,0.902413054920114,0.699241183903092,0.620327572873378,0.550672032175088,0.9292653174876168,0.7591658806164415,0.9711037719129547,0.9210650817648828,0.9460844268389188
463,California,2021,female,70-74,0.903926862344829,0.696975509015412,0.58786363683813,0.616196965448539,0.9292653174876168,0.7591658806164415,0.9727328087404645,0.9180806551125151,0.9454067319264898
464,Colorado,2021,female,70-74,0.873370241288267,0.755348844958758,0.477539806518723,0.531730921165949,0.9292653174876168,0.7591658806164415,0.9398502503564117,0.994972066375554,0.9674111583659828
